,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,Timestamp
981,3390,4104,-18593,3365,2660,-132,1574277486596.0
982,3385,4134,-18689,3338,2660,-118,1574277486596.0
983,3363,4155,-18657,3331,2650,-122,1574277486596.0
984,3365,4133,-18658,3340,2645,-123,1574277486596.0
985,3338,4152,-18613,3357,2628,-114,1574277486596.0
986,3302,4144,-18654,3378,2619,-113,1574277486596.0
987,3257,4211,-18616,3387,2640,-92,1574277486596.0
988,3269,4238,-18639,3383,2672,-69,1574277486596.0
989,3262,4294,-18731,3386,2695,-42,1574277486596.0
990,3255,4329,-18783,3433,2709,-22,1574277486596.0
991,3263,4270,-18804,3505,2669,6,1574277486596.0
992,3233,4255,-18870,3543,2624,76,1574277486596.0
993,3285,4256,-18878,3540,2588,100,1574277486596.0
994,3320,4231,-18874,3520,2563,128,1574277486596.0
995,3332,4226,-18886,3504,2526,151,1574277486596.0
996,3355,4160,-18758,3531,2518,175,1574277486596.0
997,3362,4120,-18704,3561,2538,215,1574277486596.0
998,3319,4073,-18615,3588,2579,254,1574277486596.0
999,3369,4023,-18605,3584,2630,275,1574277486596.0
1000,3405,4025,-18522,3593,2646,274,1574277486596.0
1001,3453,4018,-18484,3602,2649,278,1574277486596.0
1002,3394,4005,-18459,3627,2635,298,1574277486596.0
1003,3451,3996,-18359,3657,2609,282,1574277486596.0
1004,3459,3956,-18360,3697,2590,260,1574277486596.0
1005,3565,3944,-18340,3696,2599,238,1574277486596.0
1006,3572,3944,-18295,3682,2563,179,1574277486596.0
1007,3554,3930,-18282,3705,2489,128,1574277486596.0
1008,3539,3952,-18339,3755,2415,95,1574277486596.0
1009,3521,3989,-18390,3776,2348,60,1574277486596.0
1010,3549,3988,-18433,3765,2312,36,1574277486596.0
1011,3568,3990,-18553,3751,2285,-16,1574277486596.0
1012,3627,4043,-18515,3719,2272,-39,1574277486596.0
1013,3666,4101,-18652,3736,2257,-40,1574277486596.0
1014,3625,4049,-18752,3782,2228,-69,1574277486596.0
1015,3649,4041,-18775,3786,2168,-88,1574277486596.0
1016,3681,4105,-18831,3779,2078,-110,1574277486596.0
1017,3672,4119,-18926,3827,2005,-152,1574277486596.0
1018,3694,4160,-18873,3854,1955,-170,1574277486596.0
1019,3639,4253,-18809,3898,1936,-214,1574277486596.0
1020,3535,4280,-18790,3972,1939,-235,1574277486911.0
1021,3634,4281,-18932,4048,1926,-242,1574277486911.0
1022,3635,4217,-18550,4191,1838,-236,1574277486911.0
1023,3624,4386,-18281,4187,1883,-230,1574277486911.0
1024,3630,4273,-18124,3986,2049,-323,1574277486911.0
1025,3603,4021,-18383,3764,2264,-352,1574277486911.0
1026,3582,4051,-18679,3754,2353,-331,1574277486911.0
1027,3589,4106,-18788,3889,2164,-350,1574277486911.0
1028,3688,4216,-18883,3998,1827,-383,1574277486911.0
1029,3720,4297,-18950,4009,1537,-364,1574277486911.0
1030,3762,4315,-19108,3980,1425,-385,1574277486911.0
1031,3837,4303,-19163,4011,1462,-464,1574277486911.0
1032,3898,4305,-19233,4020,1509,-519,1574277486911.0
1033,3997,4284,-19305,3944,1479,-598,1574277486911.0
1034,3781,4291,-19286,3828,1438,-602,1574277486911.0
1035,3786,4072,-19424,3787,1529,-562,1574277486911.0
1036,4242,3803,-19496,3915,1682,-570,1574277486911.0
1037,4893,3807,-19590,4109,1797,-576,1574277486911.0
1038,4842,3664,-19392,4606,1820,-630,1574277486911.0
1039,4899,3381,-19216,4871,1945,-730,1574277486911.0
1040,5134,3292,-19270,4750,2203,-953,1574277486911.0
1041,5590,3168,-19289,4679,2568,-1260,1574277486911.0
1042,6373,2800,-19523,4709,2986,-1770,1574277486911.0
1043,7434,2014,-19812,4727,3446,-2490,1574277486911.0
1044,8558,821,-20541,4781,3987,-3296,1574277486911.0
1045,10210,-266,-21266,4977,4643,-4240,1574277486911.0
1046,12783,-1788,-22091,5219,5673,-5793,1574277486911.0
1047,15886,-3515,-23123,5478,7197,-8014,1574277486911.0
1048,18651,-5449,-24063,5458,9306,-10902,1574277486911.0
1049,21026,-7788,-24954,5608,12052,-14346,1574277486911.0
1050,22693,-9594,-25941,6449,15183,-17793,1574277486911.0
1051,24225,-11339,-26282,8312,18112,-21095,1574277486911.0
1052,26656,-12977,-26949,10007,21369,-24465,1574277486911.0
1053,28739,-14097,-28351,11346,25378,-28394,1574277486911.0
1054,29542,-14928,-29075,13071,29672,-32768,1574277486911.0
1055,29369,-15452,-28719,15100,32767,-32768,1574277486911.0
1056,28064,-14974,-28037,16614,32767,-32768,1574277486911.0
1057,25160,-13462,-27321,17367,32767,-32768,1574277486911.0
1058,21564,-11094,-26474,18058,32767,-32768,1574277486911.0
1059,18217,-8484,-25282,18985,32767,-32768,1574277486911.0
1060,15710,-5853,-24597,20074,32767,-32768,1574277486911.0
1061,14143,-3615,-24480,20562,32767,-32768,1574277486911.0
1062,13114,-1548,-24938,20122,32767,-32768,1574277486911.0
1063,12763,539,-25336,19446,32767,-32768,1574277486911.0
1064,12943,1465,-25018,18995,32767,-32768,1574277486911.0
1065,12815,2082,-23908,18470,32767,-32768,1574277486911.0
1066,11854,2697,-22471,17185,31724,-32768,1574277486911.0
1067,10138,3159,-21118,15434,29368,-32768,1574277486911.0
1068,8017,3485,-19958,14088,27504,-32768,1574277486911.0
1069,6111,3908,-18986,13138,26196,-32768,1574277486911.0
1070,4577,4377,-18413,12388,25360,-32768,1574277486911.0
1071,3475,4961,-18379,12039,24668,-32768,1574277486911.0
1072,2676,6454,-17746,11866,23909,-32768,1574277486911.0
1073,4591,5879,-17485,11178,23019,-32768,1574277486911.0
1074,3390,6474,-17036,11619,21830,-32768,1574277486911.0
1075,751,7910,-16887,9648,20859,-32742,1574277486911.0
1076,-1940,8827,-17134,7373,19948,-31428,1574277486911.0
1077,-3083,8833,-17038,6543,18830,-29773,1574277486911.0
1078,-2888,8633,-16180,7123,17267,-27757,1574277486911.0
1079,-2795,9257,-15110,7893,15746,-25575,1574277486911.0
1080,-3049,10114,-14607,7918,14755,-23689,1574277487197.0
1081,-3674,10731,-14674,7206,14342,-22292,1574277487197.0
1082,-4538,11136,-15002,6318,14136,-21144,1574277487197.0
1083,-5596,11406,-15293,5646,13802,-19857,1574277487197.0
1084,-7005,11774,-15227,5186,13167,-18373,1574277487197.0
1085,-8784,12273,-15210,4840,12243,-16800,1574277487197.0
1086,-10651,12889,-15091,4543,11154,-15244,1574277487197.0
1087,-12621,13565,-15043,4205,10047,-13721,1574277487197.0
1088,-14524,14358,-15202,3798,8964,-12143,1574277487197.0
1089,-16363,15160,-15512,3292,7904,-10432,1574277487197.0
1090,-18005,15790,-16130,2728,6817,-8462,1574277487197.0
1091,-19503,16363,-16685,2235,5763,-6165,1574277487197.0
1092,-20989,16595,-17030,1860,4988,-3624,1574277487197.0
1093,-22747,17501,-17000,1586,4818,-1009,1574277487197.0
1094,-24343,18256,-17141,1225,5198,1853,1574277487197.0
1095,-25443,19038,-17519,800,6187,5247,1574277487197.0
1096,-26196,19593,-18023,456,7723,9278,1574277487197.0
1097,-26786,19852,-18292,199,9483,13717,1574277487197.0
1098,-27139,19919,-18612,-345,11194,18406,1574277487197.0
1099,-27128,19750,-18886,-2385,14050,28326,1574277487197.0
1100,-26945,19330,-19105,-2385,14050,28326,1574277487197.0
1101,-26685,18532,-19179,-3570,14858,32767,1574277487197.0
1102,-26207,17132,-19031,-4968,15066,32767,1574277487197.0
1103,-25609,15393,-18797,-8189,13575,32767,1574277487197.0
1104,-24929,13535,-18158,-8189,13575,32767,1574277487197.0
1105,-24098,11591,-17207,-9476,12056,32767,1574277487197.0
1106,-23132,9471,-16088,-10429,10445,32767,1574277487197.0
1107,-22176,7245,-14840,-11974,7682,32767,1574277487197.0
1108,-21386,4935,-13878,-11974,7682,32767,1574277487197.0
1109,-20881,2951,-12994,-12619,6303,32767,1574277487197.0
1110,-20173,1084,-12112,-12992,4800,32767,1574277487197.0
1111,-19207,-851,-11577,-14356,2492,32767,1574277487197.0
1112,-18047,-2416,-11620,-14356,2492,32767,1574277487197.0
1113,-16850,-3857,-11944,-15504,1322,32767,1574277487197.0
1114,-16001,-5372,-12914,-17021,-342,32767,1574277487197.0
1115,-15014,-7172,-14587,-18676,-2882,32767,1574277487197.0
1116,-13381,-9549,-16643,-20264,-6194,32767,1574277487197.0
1117,-10632,-12857,-18992,-21594,-9717,32767,1574277487197.0
1118,-6839,-16401,-21088,-22799,-12743,32767,1574277487197.0
1119,-2345,-19806,-22800,-24135,-14864,32767,1574277487197.0
1120,3017,-23290,-24266,-25312,-15931,32767,1574277487197.0
1121,10573,-27444,-24730,-25488,-16095,32767,1574277487197.0
1122,18936,-30979,-24029,-24295,-15697,32767,1574277487197.0
1123,27719,-32768,-21984,-21326,-14586,32767,1574277487197.0
1124,32767,-32768,-18508,-17133,-12700,32767,1574277487197.0
1125,32767,-32768,-13792,-13078,-9818,32767,1574277487197.0
1126,32767,-32768,-8757,-8942,-1427,26417,1574277487197.0
1127,32767,-32768,-4853,-8942,-1427,26417,1574277487197.0
1128,32767,-32768,-3007,-8081,2836,16458,1574277487197.0
1129,32767,-32768,-3405,-7818,5922,7969,1574277487197.0
1130,32767,-32768,-5206,-3878,6438,-3639,1574277487197.0
1131,32767,-32768,-6114,-3878,6438,-3639,1574277487197.0
1132,32767,-32768,-5793,-36,4772,-7597,1574277487197.0
1133,32767,-32768,-5706,3009,3420,-11288,1574277487197.0
1134,32767,-32768,-6331,6373,1856,-18952,1574277487197.0
1135,32767,-32768,-7947,6373,1856,-18952,1574277487197.0
1136,32767,-32768,-9905,7204,693,-23060,1574277487197.0
1137,32767,-32723,-11429,7639,-878,-27510,1574277487197.0
1138,32767,-31043,-12594,7490,-2436,-32186,1574277487197.0
1139,32767,-29019,-13322,7126,-3708,-32768,1574277487197.0
1140,32767,-24938,-13593,7095,-5400,-32768,1574277487496.0
1141,32767,-22950,-13313,7621,-5934,-32768,1574277487496.0
1142,30419,-21004,-13075,8187,-6084,-32768,1574277487496.0
1143,26625,-18888,-13030,8593,-5807,-32768,1574277487496.0
1144,22980,-16593,-13227,8939,-5202,-32768,1574277487496.0
1145,19604,-14077,-13757,9240,-4416,-32768,1574277487496.0
1146,16255,-11493,-14504,9621,-3525,-32768,1574277487496.0
1147,12854,-8959,-15380,10109,-2505,-32768,1574277487496.0
1148,9542,-6653,-16440,10554,-1379,-32768,1574277487496.0
1149,6449,-4313,-17524,10802,-316,-32768,1574277487496.0
1150,3178,-1861,-18652,10873,516,-32768,1574277487496.0
1151,-344,539,-19633,10844,1068,-32768,1574277487496.0
1152,-4321,2955,-20697,10661,1530,-32768,1574277487496.0
1153,-8511,5598,-21771,10354,2224,-32768,1574277487496.0
1154,-12862,8727,-22879,9962,3218,-32768,1574277487496.0
1155,-17680,12280,-23953,9341,4443,-32768,1574277487496.0
1156,-22569,16134,-24958,8455,6013,-32768,1574277487496.0
1157,-27209,20332,-26141,7254,8275,-32768,1574277487496.0
1158,-31177,24038,-27109,5994,11334,-30376,1574277487496.0
1159,-32768,27085,-27756,4661,15189,-23542,1574277487496.0
1160,-32768,29063,-28074,3154,19464,-15332,1574277487496.0
1161,-32768,29825,-28065,1482,23417,-6166,1574277487496.0
1162,-32768,29343,-27525,-274,26332,3384,1574277487496.0
1163,-32768,27681,-26162,-2217,27858,12670,1574277487496.0
1164,-32768,25038,-24036,-4373,28178,21585,1574277487496.0
1165,-32768,21822,-20871,-6091,27592,29632,1574277487496.0
1166,-32768,18338,-17366,-7316,26504,32767,1574277487496.0
1167,-32165,15077,-14165,-8176,25073,32767,1574277487496.0
1168,-30908,12074,-11254,-8664,23294,32767,1574277487496.0
1169,-29090,9158,-9009,-9076,21322,32767,1574277487496.0
1170,-26722,6330,-7445,-9584,19286,32767,1574277487496.0
1171,-24073,3633,-6276,-10225,17207,32767,1574277487496.0
1172,-21114,911,-5560,-11043,14894,32767,1574277487496.0
1173,-17762,-2049,-5245,-12010,12046,32767,1574277487496.0
1174,-13963,-5223,-4701,-12864,8608,32767,1574277487496.0
1175,-9826,-8373,-3652,-13358,4757,32767,1574277487496.0
1176,-5547,-11664,-2231,-13612,674,32767,1574277487496.0
1177,-807,-15190,-1182,-13681,-3575,32767,1574277487496.0
1178,4780,-19347,-975,-13430,-7888,32767,1574277487496.0
1179,11627,-23559,-1319,-12418,-11878,32767,1574277487496.0
1180,19558,-27657,-1245,-10266,-15121,32767,1574277487496.0
1181,28020,-31197,-557,-7471,-17422,32767,1574277487496.0
1182,32767,-32768,-358,-4784,-18882,27977,1574277487496.0
1183,32767,-32768,-530,-2437,-19673,20489,1574277487496.0
1184,32767,-32768,-1971,-245,-20081,12672,1574277487496.0
1185,32767,-32768,-4417,891,-20115,5178,1574277487496.0
1186,32767,-32768,-8137,1488,-19827,-1724,1574277487496.0
1187,32767,-32768,-11973,2792,-19426,-7708,1574277487496.0
1188,32767,-32768,-15130,4924,-18861,-12648,1574277487496.0
1189,32767,-32257,-17683,7312,-17986,-16939,1574277487496.0
1190,32767,-29868,-20194,9308,-16477,-20712,1574277487496.0
1191,32767,-27118,-22841,10847,-14016,-24061,1574277487496.0
1192,32767,-24477,-25585,11957,-10587,-27210,1574277487496.0
1193,32767,-21915,-27942,12623,-6460,-30256,1574277487496.0
1194,32767,-19394,-29300,13176,-2130,-32768,1574277487496.0
1195,32767,-17201,-29932,13373,1967,-32768,1574277487496.0
1196,32767,-15136,-29853,13131,5470,-32768,1574277487496.0
1197,32767,-13187,-29146,12662,8273,-32768,1574277487496.0
1198,31724,-11132,-27798,12147,10408,-32768,1574277487496.0
1199,26274,-9035,-26172,11669,12091,-32768,1574277487496.0
1200,20932,-7104,-24756,11404,13564,-32768,1574277487795.0
1201,15878,-5582,-23745,11143,15105,-32768,1574277487795.0
1202,12852,-3359,-22198,10803,16706,-32768,1574277487795.0
1203,9410,-1501,-21103,11170,17962,-32768,1574277487795.0
1204,6131,64,-20253,11221,19071,-32768,1574277487795.0
1205,2632,1473,-19928,10908,19701,-32768,1574277487795.0
1206,-1094,2935,-19679,10476,19720,-32768,1574277487795.0
1207,-5007,4618,-19326,9987,19257,-32768,1574277487795.0
1208,-9100,6533,-18868,9289,18536,-32768,1574277487795.0
1209,-13104,8542,-18401,8515,17825,-32768,1574277487795.0
1210,-16897,10617,-17887,7786,17232,-32768,1574277487795.0
1211,-20447,12588,-17424,7065,16778,-32768,1574277487795.0
1212,-23713,14797,-16884,6353,16358,-32768,1574277487795.0
1213,-26723,17287,-16117,5632,16040,-32768,1574277487795.0
1214,-29921,19969,-15270,4584,15949,-32768,1574277487795.0
1215,-32338,22849,-14277,3271,16086,-32614,1574277487795.0
1216,-32768,24722,-13877,2010,16433,-29307,1574277487795.0
1217,-32768,26026,-13431,643,16778,-24954,1574277487795.0
1218,-32768,27815,-12941,-539,16559,-19271,1574277487795.0
1219,-32768,29100,-12207,-2160,15567,-11931,1574277487795.0
1220,-32768,28392,-11172,-3735,13575,-2885,1574277487795.0
1221,-32768,26902,-9414,-5038,10603,6866,1574277487795.0
1222,-32768,25000,-7624,-6330,7552,16128,1574277487795.0
1223,-32768,22575,-6031,-7816,5134,24164,1574277487795.0
1224,-32768,19400,-5014,-9419,3441,31276,1574277487795.0
1225,-32768,16051,-4623,-10855,2002,32767,1574277487795.0
1226,-31538,12784,-4434,-12012,274,32767,1574277487795.0
1227,-29046,9317,-4302,-13106,-1800,32767,1574277487795.0
1228,-26087,5731,-4278,-14286,-4098,32767,1574277487795.0
1229,-22530,2158,-4350,-15484,-6551,32767,1574277487795.0
1230,-18490,-1578,-4422,-16452,-9304,32767,1574277487795.0
1231,-14267,-5545,-4373,-16887,-12608,32767,1574277487795.0
1232,-9559,-9709,-4278,-16642,-16531,32767,1574277487795.0
1233,-3984,-13806,-3964,-15779,-20925,32767,1574277487795.0
1234,1818,-17024,-3646,-14502,-25545,32767,1574277487795.0
1235,7272,-19378,-3744,-12478,-30272,32767,1574277487795.0
1236,12347,-21349,-4928,-9473,-32768,32767,1574277487795.0
1237,17578,-23107,-7333,-5377,-32768,32767,1574277487795.0
1238,22821,-24676,-10865,-397,-32768,31763,1574277487795.0
1239,28151,-25125,-15348,4764,-32768,26662,1574277487795.0
1240,32767,-24146,-21159,9027,-32768,21612,1574277487795.0
1241,32767,-21943,-27755,11655,-32571,16753,1574277487795.0
1242,32767,-18934,-32768,12607,-28573,11950,1574277487795.0
1243,32767,-15637,-32768,12017,-24746,7283,1574277487795.0
1244,32767,-12539,-32768,10178,-21506,2913,1574277487795.0
1245,32767,-10012,-32768,7635,-18814,-793,1574277487795.0
1246,32767,-8105,-32768,4920,-16406,-3552,1574277487795.0
1247,32767,-6893,-32768,2655,-13878,-5261,1574277487795.0
1248,32767,-6400,-32768,1101,-10688,-6028,1574277487795.0
1249,32767,-6398,-32768,214,-6585,-6163,1574277487795.0
1250,32767,-6671,-32768,-110,-1679,-6150,1574277487795.0
1251,32767,-6899,-29990,50,3718,-6364,1574277487795.0
1252,32767,-7081,-26359,600,9214,-6916,1574277487795.0
1253,32767,-7169,-23364,1290,14246,-7910,1574277487795.0
1254,32767,-7130,-20695,2014,18269,-9238,1574277487795.0
1255,30646,-6869,-18215,2722,21089,-10819,1574277487795.0
1256,27703,-6521,-15793,3394,22759,-12562,1574277487795.0
1257,24597,-6018,-13462,3872,23512,-14294,1574277487795.0
1258,21506,-5340,-11519,4298,23487,-15920,1574277487795.0
1259,18618,-4574,-9847,4850,22776,-17316,1574277487795.0
1260,15872,-3764,-8585,5463,21586,-18519,1574277488095.0
1261,13438,-2947,-7719,6039,20061,-19499,1574277488095.0
1262,11093,-2074,-7218,6513,18308,-20277,1574277488095.0
1263,8892,-1131,-7151,6838,16352,-20924,1574277488095.0
1264,6707,-179,-7178,7033,14190,-21489,1574277488095.0
1265,4643,833,-7344,7078,11897,-21965,1574277488095.0
1266,2569,1850,-7575,7017,9597,-22319,1574277488095.0
1267,515,2959,-7718,6882,7451,-22485,1574277488095.0
1268,-1517,4175,-8029,6684,5478,-22399,1574277488095.0
1269,-3512,5467,-8427,6514,3684,-22062,1574277488095.0
1270,-5447,6691,-8768,6354,1978,-21283,1574277488095.0
1271,-7237,7856,-8994,6100,269,-20030,1574277488095.0
1272,-8677,9058,-9026,5788,-1469,-18309,1574277488095.0
1273,-9904,10283,-8715,5546,-3101,-16244,1574277488095.0
1274,-11094,11138,-8291,5270,-4421,-13929,1574277488095.0
1275,-12196,11623,-7852,5046,-5429,-11305,1574277488095.0
1276,-12974,11967,-7357,4811,-6284,-8274,1574277488095.0
1277,-13445,12042,-6959,4625,-7184,-4978,1574277488095.0
1278,-13715,12278,-6732,4624,-8213,-1365,1574277488095.0
1279,-13954,12193,-6494,4618,-9412,2282,1574277488095.0
1280,-13747,11745,-6581,4559,-10749,5759,1574277488095.0
1281,-13180,11036,-6874,4510,-12353,9086,1574277488095.0
1282,-12479,10190,-7553,4424,-14315,12256,1574277488095.0
1283,-11511,9298,-8318,4357,-16606,15213,1574277488095.0
1284,-10251,8309,-9488,4395,-19199,17866,1574277488095.0
1285,-8655,10374,-11732,4559,-22029,20034,1574277488095.0
1286,-5703,12466,-17448,2667,-26195,17224,1574277488095.0
1287,-5889,-448,-13929,2712,-32201,12469,1574277488095.0
1288,-4476,-1211,-13126,5735,-32768,16362,1574277488095.0
1289,-1993,-828,-15702,7400,-32768,20574,1574277488095.0
1290,1596,-528,-18178,7737,-32768,22448,1574277488095.0
1291,4226,-2402,-18240,7967,-32768,22996,1574277488095.0
1292,6687,-1018,-21379,8692,-27469,26484,1574277488095.0
1293,8627,-1461,-22813,8575,-21157,27635,1574277488095.0
1294,10104,-2666,-23386,7558,-16878,25082,1574277488095.0
1295,11197,-3144,-24295,5070,-14798,20999,1574277488095.0
1296,12013,-2910,-25284,3188,-14800,16793,1574277488095.0
1297,12359,-2397,-25508,2834,-15824,13507,1574277488095.0
1298,12044,-1848,-25263,3213,-16389,11631,1574277488095.0
1299,11169,-1308,-24967,3609,-15773,10580,1574277488095.0
1300,10121,-826,-24760,3766,-14114,9661,1574277488095.0
1301,9425,-460,-24667,3689,-11985,8698,1574277488095.0
1302,9243,-174,-24675,3613,-9964,7800,1574277488095.0
1303,9459,-10,-24489,3622,-8454,7112,1574277488095.0
1304,9751,189,-24249,3609,-7589,6676,1574277488095.0
1305,9813,350,-23965,3457,-7290,6322,1574277488095.0
1306,9650,481,-23588,3120,-7339,5917,1574277488095.0
1307,9518,598,-23178,2725,-7477,5509,1574277488095.0
1308,9430,859,-22614,2494,-7511,5168,1574277488095.0
1309,8603,1532,-21739,2598,-7274,4907,1574277488095.0
1310,5019,4417,-20269,3415,-6281,4578,1574277488095.0
1311,5057,2804,-20310,5772,-3844,3631,1574277488095.0
1312,7671,1962,-20385,6920,-1259,3607,1574277488095.0
1313,9323,1109,-21035,6566,860,3710,1574277488095.0
1314,10031,415,-21783,5842,1744,3612,1574277488095.0
1315,10387,242,-22211,5181,1124,3299,1574277488095.0
1316,10646,377,-22024,4595,-618,2830,1574277488095.0
1317,10692,481,-21629,4248,-2931,2329,1574277488095.0
1318,10470,486,-21198,4316,-5296,1897,1574277488095.0
1319,9932,632,-20441,4751,-7276,1614,1574277488095.0
1320,9256,758,-19842,5416,-8425,1304,1574277488395.0
1321,8465,702,-19139,5984,-8681,961,1574277488395.0
1322,7676,533,-18653,6182,-8142,593,1574277488395.0
1323,7130,325,-18020,5843,-7067,231,1574277488395.0
1324,6884,355,-17308,5154,-5716,-164,1574277488395.0
1325,6808,579,-16693,4642,-4308,-714,1574277488395.0
1326,6601,835,-16345,4781,-3019,-1524,1574277488395.0
1327,6194,883,-16267,5516,-1975,-2498,1574277488395.0
1328,5664,981,-16324,6438,-1177,-3275,1574277488395.0
1329,5102,1133,-16504,7389,-587,-3708,1574277488395.0
1330,4499,1287,-16822,8361,-138,-3870,1574277488395.0
1331,4007,1443,-17073,9361,171,-3813,1574277488395.0
1332,3754,1446,-17458,10451,342,-3758,1574277488395.0
1333,3537,1240,-17765,11473,335,-3850,1574277488395.0
1334,3268,1056,-17904,12151,234,-3963,1574277488395.0
1335,3034,1072,-18177,12209,188,-3886,1574277488395.0
1336,2647,1201,-18580,11900,240,-3631,1574277488395.0
1337,2205,1098,-19079,11734,174,-3233,1574277488395.0
1338,1949,909,-19544,11955,-209,-2707,1574277488395.0
1339,1781,561,-20024,12245,-968,-2274,1574277488395.0
1340,1672,173,-20597,12153,-1885,-1943,1574277488395.0
1341,1615,-216,-20935,11331,-2630,-1709,1574277488395.0
1342,1623,-531,-21090,9728,-3068,-1551,1574277488395.0
1343,1690,-719,-21134,7729,-3202,-1498,1574277488395.0
1344,1607,-828,-21102,5701,-3191,-1567,1574277488395.0
1345,1561,-978,-20783,3923,-3160,-1698,1574277488395.0
1346,1358,-1071,-20631,2537,-3068,-1791,1574277488395.0
1347,1370,-1268,-20438,1439,-3002,-1773,1574277488395.0
1348,1289,-1381,-20306,629,-2984,-1612,1574277488395.0
1349,1179,-1305,-19983,59,-3014,-1255,1574277488395.0
1350,1106,-1074,-19635,-205,-2975,-748,1574277488395.0
1351,1097,-798,-19492,-146,-2835,-305,1574277488395.0
1352,1100,-872,-19496,131,-2658,-63,1574277488395.0
1353,1152,-1082,-19564,328,-2436,227,1574277488395.0
1354,1145,-1111,-19342,365,-2173,667,1574277488395.0
1355,950,-735,-19069,478,-1880,1204,1574277488395.0
1356,569,-236,-18838,742,-1591,1691,1574277488395.0
1357,449,178,-18843,1265,-1337,1981,1574277488395.0
1358,602,147,-18902,2072,-935,2077,1574277488395.0
1359,989,-186,-18947,2769,-358,2140,1574277488395.0
1360,1271,-399,-18837,3074,335,2251,1574277488395.0
1361,202,-538,-19008,3042,925,2491,1574277488395.0
1362,-662,575,-19306,3556,835,3269,1574277488395.0
1363,-557,827,-19085,4876,307,3899,1574277488395.0
1364,-44,701,-18607,6038,130,4392,1574277488395.0
1365,277,574,-18444,6432,575,4823,1574277488395.0
1366,515,533,-18685,6380,1290,5065,1574277488395.0
1367,827,569,-18922,6345,1729,5122,1574277488395.0
1368,1213,482,-18949,6489,1736,5052,1574277488395.0
1369,1675,283,-18745,6531,1549,4969,1574277488395.0
1370,1905,132,-18632,6213,1392,4893,1574277488395.0
1371,1840,54,-18543,5660,1359,4770,1574277488395.0
1372,1652,28,-18279,5091,1510,4618,1574277488395.0
1373,1449,69,-17955,4595,1909,4448,1574277488395.0
1374,1188,169,-17674,4216,2482,4278,1574277488395.0
1375,1069,327,-17473,3994,3190,4148,1574277488395.0
1376,1700,932,-16925,4143,4301,3895,1574277488395.0
1377,2099,1045,-16763,4692,6238,3114,1574277488395.0
1378,2251,679,-17462,5053,8554,2155,1574277488395.0
1379,2439,605,-18168,5043,10517,1413,1574277488395.0
1380,2581,624,-18739,4838,11770,988,1574277488694.0
1381,2638,564,-19451,4576,12247,834,1574277488694.0
1382,2609,498,-19967,4531,12155,743,1574277488694.0
1383,2546,401,-20111,4831,11804,653,1574277488694.0
1384,2587,358,-19934,5351,11326,559,1574277488694.0
1385,2593,405,-19674,5744,10751,428,1574277488694.0
1386,2624,240,-19556,5958,10015,182,1574277488694.0
1387,2734,-57,-19387,6008,9149,-74,1574277488694.0
1388,2758,-366,-19187,5933,8214,-230,1574277488694.0
1389,2720,-592,-18906,5874,7278,-305,1574277488694.0
1390,2691,-600,-18511,5710,6444,-300,1574277488694.0
1391,2624,-422,-18183,5387,5780,-309,1574277488694.0
1392,2625,-252,-18043,5026,5254,-400,1574277488694.0
1393,2854,-70,-18007,4766,4923,-493,1574277488694.0
1394,3213,-45,-17913,4451,4852,-587,1574277488694.0
1395,3459,20,-18055,3944,5091,-668,1574277488694.0
1396,3187,692,-18004,3470,5655,-686,1574277488694.0
1397,2791,1049,-17893,3384,6419,-809,1574277488694.0
1398,3019,917,-18117,3317,7151,-964,1574277488694.0
1399,3314,825,-18698,3411,7553,-1009,1574277488694.0
1400,3474,612,-19121,3765,7534,-1057,1574277488694.0
1401,3527,278,-19454,3890,7338,-1097,1574277488694.0
1402,3535,97,-19621,3547,7196,-1111,1574277488694.0
1403,3582,-44,-19753,2812,7167,-1090,1574277488694.0
1404,3739,-156,-19659,1894,7240,-1030,1574277488694.0
1405,3743,114,-19492,1282,7325,-951,1574277488694.0
1406,3405,884,-20451,995,7302,-1006,1574277488694.0
1407,3082,2527,-26470,214,5941,-1609,1574277488694.0
1408,2513,-859,-23664,-1081,963,-2874,1574277488694.0
1409,2503,-1763,-19853,-745,-2452,-2301,1574277488694.0
1410,2943,-453,-16392,-906,-1989,-1069,1574277488694.0
1411,2902,857,-16155,-903,293,-468,1574277488694.0
1412,2512,1469,-17696,137,1945,-402,1574277488694.0
1413,2108,1210,-19347,1241,2138,-549,1574277488694.0
1414,2024,488,-19174,1901,1393,-699,1574277488694.0
1415,2059,401,-19201,2376,1139,-564,1574277488694.0
1416,2019,479,-19518,2650,1233,-329,1574277488694.0
1417,2089,355,-19793,2938,1057,-76,1574277488694.0
1418,2240,321,-20066,3076,512,263,1574277488694.0
1419,2223,246,-20173,3087,-197,563,1574277488694.0
1420,1963,254,-20254,2787,-907,829,1574277488694.0
1421,1568,80,-21038,2119,-1962,1192,1574277488694.0
1422,1644,-218,-20051,1261,-3353,1736,1574277488694.0
1423,1883,-150,-18322,825,-3713,2352,1574277488694.0
1424,2184,230,-17226,571,-2747,2795,1574277488694.0
1425,2393,383,-16840,730,-1044,3001,1574277488694.0
1426,2434,444,-16844,1182,854,3071,1574277488694.0
1427,2076,247,-17200,1488,2515,3151,1574277488694.0
1428,1787,363,-17553,1638,3869,3408,1574277488694.0
1429,1984,690,-17929,1837,4807,3567,1574277488694.0
