,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,Timestamp
0,-10518,-3692,-30912,-39,689,389,1574277284600.0
1,-10507,-3663,-30899,-91,676,361,1574277284600.0
2,-10481,-3716,-30833,-107,662,305,1574277284600.0
3,-10430,-3783,-30810,-92,673,269,1574277284600.0
4,-10416,-3808,-30818,-14,711,221,1574277284600.0
5,-10381,-3867,-30841,79,754,187,1574277284600.0
6,-10275,-3873,-30858,134,769,194,1574277284600.0
7,-10201,-3935,-30897,135,766,240,1574277284600.0
8,-10168,-3985,-30921,141,762,312,1574277284600.0
9,-10163,-3916,-30910,171,713,364,1574277284600.0
10,-10150,-3664,-30871,151,645,420,1574277284600.0
11,-10130,-3493,-30899,-14,562,429,1574277284600.0
12,-10139,-3492,-30888,-254,495,383,1574277284600.0
13,-10161,-3666,-30941,-420,436,306,1574277284600.0
14,-10225,-3778,-30943,-491,392,197,1574277284600.0
15,-10219,-3822,-30929,-480,351,79,1574277284600.0
16,-10214,-3852,-30867,-450,329,9,1574277284600.0
17,-10188,-3957,-30778,-446,311,4,1574277284600.0
18,-10195,-4033,-30751,-415,319,16,1574277284600.0
19,-10139,-4091,-30773,-326,325,58,1574277284600.0
20,-10132,-4064,-30727,-224,334,114,1574277284600.0
21,-10145,-4057,-30760,-124,334,159,1574277284600.0
22,-10154,-4041,-30727,-35,355,186,1574277284600.0
23,-10162,-3910,-30677,72,399,195,1574277284600.0
24,-10146,-3698,-30642,175,431,160,1574277284600.0
25,-10112,-3354,-30580,151,436,154,1574277284600.0
26,-10098,-3262,-30631,-91,396,127,1574277284600.0
27,-10019,-3483,-30697,-399,330,102,1574277284600.0
28,-10028,-3752,-30737,-550,255,93,1574277284600.0
29,-10123,-3768,-30709,-538,179,100,1574277284600.0
30,-10142,-3790,-30705,-531,119,121,1574277284600.0
31,-10168,-3788,-30664,-571,103,161,1574277284600.0
32,-10169,-3755,-30693,-614,97,193,1574277284600.0
33,-10270,-3743,-30669,-591,121,190,1574277284600.0
34,-10213,-3693,-30596,-494,152,166,1574277284600.0
35,-10165,-3700,-30567,-423,197,100,1574277284600.0
36,-10161,-3736,-30592,-335,257,65,1574277284600.0
37,-10134,-3840,-30622,-217,274,56,1574277284600.0
38,-10101,-3819,-30562,-98,280,72,1574277284600.0
39,-10084,-3839,-30577,9,307,68,1574277284600.0
40,-10110,-3772,-30612,108,332,92,1574277284600.0
41,-10106,-3711,-30605,164,359,112,1574277284600.0
42,-10103,-3524,-30589,165,365,124,1574277284600.0
43,-9980,-3460,-30685,31,347,142,1574277284600.0
44,-10012,-3543,-30683,-159,326,150,1574277284600.0
45,-10033,-3748,-30712,-249,282,135,1574277284600.0
46,-10031,-3786,-30628,-203,255,110,1574277284600.0
47,-10026,-3803,-30634,-107,263,86,1574277284600.0
48,-10007,-3710,-30720,-66,267,73,1574277284600.0
49,-10009,-3653,-30686,-96,258,91,1574277284600.0
50,-10060,-3726,-30664,-130,239,90,1574277284600.0
51,-10090,-3808,-30711,-95,227,34,1574277284600.0
52,-10099,-3822,-30675,-22,238,-28,1574277284600.0
53,-10060,-3842,-30680,20,275,-46,1574277284600.0
54,-10082,-3799,-30692,42,288,-41,1574277284600.0
55,-10080,-3794,-30690,62,277,-4,1574277284600.0
56,-10071,-3869,-30802,98,259,-10,1574277284600.0
57,-10080,-3940,-30821,150,256,-18,1574277284600.0
58,-10129,-3874,-30793,169,238,-37,1574277284600.0
59,-10126,-3820,-30731,155,222,-32,1574277284600.0
60,-10172,-3777,-30752,106,194,-12,1574277284893.0
61,-10203,-3757,-30751,6,171,26,1574277284893.0
62,-10223,-3723,-30694,-102,177,67,1574277284893.0
63,-10267,-3704,-30693,-230,196,61,1574277284893.0
64,-10312,-3732,-30743,-306,206,37,1574277284893.0
65,-10245,-3800,-30722,-295,215,-14,1574277284893.0
66,-10239,-3794,-30712,-209,229,-80,1574277284893.0
67,-10261,-3852,-30691,-132,272,-122,1574277284893.0
68,-10241,-3921,-30712,-65,298,-119,1574277284893.0
69,-10212,-3967,-30643,-11,314,-73,1574277284893.0
70,-10185,-3987,-30620,5,339,-3,1574277284893.0
71,-10193,-3921,-30696,15,372,78,1574277284893.0
72,-10187,-3831,-30737,29,375,99,1574277284893.0
73,-10114,-3879,-30753,71,344,69,1574277284893.0
74,-10083,-3883,-30732,108,317,38,1574277284893.0
75,-10037,-3860,-30655,158,304,6,1574277284893.0
76,-10068,-3838,-30666,200,317,-10,1574277284893.0
77,-10039,-3776,-30632,212,323,-22,1574277284893.0
78,-10039,-3761,-30684,192,327,-31,1574277284893.0
79,-9946,-3754,-30653,135,333,-53,1574277284893.0
80,-9959,-3801,-30666,21,319,-56,1574277284893.0
81,-9909,-3860,-30698,-53,316,-32,1574277284893.0
82,-9923,-3967,-30681,-73,295,7,1574277284893.0
83,-9913,-3946,-30681,-37,260,48,1574277284893.0
84,-9901,-3906,-30634,-7,242,101,1574277284893.0
85,-9933,-3850,-30687,-8,210,145,1574277284893.0
86,-9923,-3766,-30680,-50,180,188,1574277284893.0
87,-10000,-3748,-30723,-118,181,188,1574277284893.0
88,-10056,-3737,-30660,-154,176,167,1574277284893.0
89,-10109,-3731,-30748,-151,176,126,1574277284893.0
90,-10123,-3676,-30678,-142,187,79,1574277284893.0
91,-10107,-3752,-30635,-142,184,-4,1574277284893.0
92,-10096,-3829,-30591,-120,201,-67,1574277284893.0
93,-10097,-3872,-30558,-83,224,-107,1574277284893.0
94,-10060,-3950,-30603,-50,247,-102,1574277284893.0
95,-10036,-3922,-30619,-18,241,-95,1574277284893.0
96,-10062,-3866,-30572,-4,215,-42,1574277284893.0
97,-10073,-3675,-30576,-53,181,22,1574277284893.0
98,-10017,-3691,-30627,-169,172,48,1574277284893.0
99,-10000,-3784,-30573,-241,172,52,1574277284893.0
100,-10044,-3852,-30611,-194,171,19,1574277284893.0
101,-10063,-3820,-30562,-129,157,10,1574277284893.0
102,-10035,-3759,-30512,-105,157,32,1574277284893.0
103,-10031,-3763,-30571,-136,175,47,1574277284893.0
104,-10061,-3784,-30669,-140,178,50,1574277284893.0
105,-10109,-3838,-30718,-110,146,10,1574277284893.0
106,-10038,-3894,-30605,-75,144,-19,1574277284893.0
107,-10011,-3923,-30614,-72,197,-17,1574277284893.0
108,-10050,-3890,-30705,-63,231,23,1574277284893.0
109,-10091,-3828,-30659,-30,231,44,1574277284893.0
110,-10083,-3774,-30611,4,214,45,1574277284893.0
111,-10094,-3702,-30603,-3,215,44,1574277284893.0
112,-10060,-3588,-30623,-77,236,43,1574277284893.0
113,-10071,-3719,-30655,-181,232,41,1574277284893.0
114,-10028,-3841,-30628,-237,221,29,1574277284893.0
115,-10029,-3917,-30612,-227,216,26,1574277284893.0
116,-10013,-3883,-30623,-171,209,31,1574277284893.0
117,-9999,-3875,-30591,-139,215,33,1574277284893.0
118,-10000,-3868,-30584,-123,218,38,1574277284893.0
119,-10013,-3830,-30585,-95,217,33,1574277284893.0
120,-9985,-3814,-30639,-108,198,50,1574277285193.0
121,-9983,-3868,-30698,-165,167,77,1574277285193.0
122,-10016,-3946,-30690,-188,134,83,1574277285193.0
123,-9997,-4060,-30661,-168,121,81,1574277285193.0
124,-10008,-4015,-30666,-92,130,79,1574277285193.0
125,-10031,-3973,-30602,-5,184,92,1574277285193.0
126,-10072,-3886,-30659,56,223,85,1574277285193.0
127,-10024,-3816,-30596,57,232,44,1574277285193.0
128,-9993,-3820,-30548,10,258,-12,1574277285193.0
129,-9980,-4001,-30602,-28,271,-50,1574277285193.0
130,-9952,-4080,-30679,-8,270,-70,1574277285193.0
131,-9893,-4061,-30625,6,260,-29,1574277285193.0
132,-9878,-3967,-30616,-60,262,29,1574277285193.0
133,-9873,-4008,-30647,-104,231,78,1574277285193.0
134,-9882,-3994,-30598,-81,203,64,1574277285193.0
135,-9845,-3849,-30597,-51,172,36,1574277285193.0
136,-9807,-3777,-30500,-115,189,11,1574277285193.0
137,-9832,-3754,-30541,-227,223,7,1574277285193.0
138,-9848,-3802,-30604,-274,213,14,1574277285193.0
139,-9831,-3775,-30537,-272,171,6,1574277285193.0
140,-9767,-3818,-30465,-296,148,-1,1574277285193.0
141,-9799,-3858,-30485,-326,134,30,1574277285193.0
142,-9811,-3939,-30500,-318,122,65,1574277285193.0
143,-9809,-3948,-30531,-274,98,115,1574277285193.0
144,-9843,-3815,-30509,-218,87,154,1574277285193.0
145,-9893,-3756,-30539,-202,85,170,1574277285193.0
146,-9864,-3752,-30547,-192,82,144,1574277285193.0
147,-9899,-3764,-30493,-133,95,72,1574277285193.0
148,-9890,-3772,-30450,-49,122,2,1574277285193.0
149,-9857,-3727,-30414,-16,125,-37,1574277285193.0
150,-9827,-3817,-30458,-48,132,-34,1574277285193.0
151,-9837,-3880,-30511,-32,131,-20,1574277285193.0
152,-9831,-3910,-30518,5,70,-6,1574277285193.0
153,-9852,-3980,-30567,14,23,41,1574277285193.0
154,-9948,-3993,-30647,40,-3,79,1574277285193.0
155,-10055,-3940,-30648,63,-12,92,1574277285193.0
156,-10127,-3906,-30637,104,-12,96,1574277285193.0
157,-10158,-3905,-30580,139,6,62,1574277285193.0
158,-10177,-3928,-30630,130,61,23,1574277285193.0
159,-10220,-3995,-30690,73,124,15,1574277285193.0
160,-10196,-4069,-30721,37,160,11,1574277285193.0
161,-10223,-4051,-30773,39,138,-4,1574277285193.0
162,-10156,-4064,-30775,36,109,-7,1574277285193.0
163,-10134,-4051,-30696,-16,102,23,1574277285193.0
164,-10071,-4011,-30685,-88,126,54,1574277285193.0
165,-10078,-3987,-30697,-136,155,56,1574277285193.0
166,-10053,-3941,-30668,-126,168,21,1574277285193.0
167,-10032,-3984,-30679,-78,159,-15,1574277285193.0
168,-10008,-4033,-30699,-78,175,-52,1574277285193.0
169,-9914,-4006,-30698,-122,207,-62,1574277285193.0
170,-9868,-3933,-30614,-235,214,-24,1574277285193.0
171,-9851,-3932,-30709,-365,213,6,1574277285193.0
172,-9819,-3978,-30673,-408,168,26,1574277285193.0
173,-9800,-4043,-30656,-372,115,28,1574277285193.0
174,-9834,-4010,-30642,-317,92,33,1574277285193.0
175,-9839,-3940,-30668,-282,79,60,1574277285193.0
176,-9881,-3841,-30632,-282,79,62,1574277285193.0
177,-9903,-3840,-30579,-297,84,30,1574277285193.0
178,-9925,-3883,-30537,-281,84,-6,1574277285193.0
179,-9889,-3949,-30590,-221,97,-54,1574277285193.0
180,-9848,-3965,-30534,-148,122,-76,1574277285494.0
181,-9816,-3939,-30598,-108,121,-53,1574277285494.0
182,-9805,-3827,-30596,-144,95,-16,1574277285494.0
183,-9842,-3803,-30608,-260,25,19,1574277285494.0
184,-9877,-3805,-30519,-397,-10,20,1574277285494.0
185,-9899,-3949,-30501,-483,-3,7,1574277285494.0
186,-9932,-3969,-30546,-441,31,-9,1574277285494.0
187,-9913,-3904,-30480,-370,61,-47,1574277285494.0
188,-9812,-3887,-30493,-354,97,-79,1574277285494.0
189,-9778,-3937,-30523,-364,133,-56,1574277285494.0
190,-9779,-3973,-30534,-358,129,-25,1574277285494.0
191,-9748,-3899,-30472,-324,91,-11,1574277285494.0
192,-9746,-3841,-30528,-323,56,24,1574277285494.0
193,-9753,-3747,-30462,-356,32,50,1574277285494.0
194,-9801,-3751,-30471,-387,12,51,1574277285494.0
195,-9810,-3802,-30419,-344,-6,9,1574277285494.0
196,-9799,-3825,-30481,-241,-9,-46,1574277285494.0
197,-9809,-3777,-30474,-162,-8,-76,1574277285494.0
198,-9868,-3716,-30506,-136,2,-74,1574277285494.0
199,-9963,-3631,-30526,-168,-19,-76,1574277285494.0
200,-9951,-3634,-30481,-271,-27,-48,1574277285494.0
201,-9927,-3715,-30451,-360,-13,-32,1574277285494.0
202,-9986,-3857,-30531,-361,2,-12,1574277285494.0
203,-9994,-3848,-30471,-315,5,-7,1574277285494.0
204,-10002,-3774,-30469,-287,26,-4,1574277285494.0
205,-9974,-3779,-30512,-304,34,22,1574277285494.0
206,-9999,-3816,-30520,-309,35,4,1574277285494.0
207,-9951,-3916,-30535,-259,38,-42,1574277285494.0
208,-9976,-3841,-30583,-176,59,-73,1574277285494.0
209,-9924,-3856,-30541,-117,59,-78,1574277285494.0
210,-9962,-3901,-30572,-65,38,-51,1574277285494.0
211,-9955,-3867,-30555,-25,44,-23,1574277285494.0
212,-9941,-3812,-30597,-8,59,-6,1574277285494.0
213,-9955,-3826,-30570,1,47,-9,1574277285494.0
214,-9960,-3884,-30561,5,30,-25,1574277285494.0
215,-9938,-3917,-30581,16,25,-42,1574277285494.0
216,-9969,-3870,-30604,0,2,-58,1574277285494.0
217,-9977,-3889,-30637,-41,3,-47,1574277285494.0
218,-10010,-3890,-30662,-74,24,-45,1574277285494.0
219,-9968,-3917,-30674,-89,5,-38,1574277285494.0
220,-9925,-4001,-30727,-104,-18,-9,1574277285494.0
221,-9946,-4104,-30690,-109,-22,-7,1574277285494.0
222,-9928,-4096,-30677,-107,-5,1,1574277285494.0
223,-9953,-4008,-30677,-113,27,20,1574277285494.0
224,-9992,-3964,-30717,-174,34,57,1574277285494.0
225,-9970,-3989,-30651,-247,4,45,1574277285494.0
226,-9937,-4044,-30615,-246,13,8,1574277285494.0
227,-9935,-4049,-30631,-220,28,-17,1574277285494.0
228,-9935,-4026,-30600,-182,41,-24,1574277285494.0
229,-9945,-4044,-30603,-183,45,-29,1574277285494.0
230,-9906,-4026,-30646,-192,78,-22,1574277285494.0
231,-9920,-3983,-30717,-187,77,-1,1574277285494.0
232,-9906,-3880,-30709,-177,60,31,1574277285494.0
233,-9890,-3837,-30608,-219,37,39,1574277285494.0
234,-9917,-3888,-30578,-242,26,11,1574277285494.0
235,-9922,-3915,-30527,-206,55,-41,1574277285494.0
236,-9899,-3892,-30548,-156,91,-51,1574277285494.0
237,-9886,-3798,-30592,-148,93,-54,1574277285494.0
238,-9875,-3751,-30523,-211,76,-44,1574277285494.0
239,-9818,-3884,-30569,-286,40,-22,1574277285494.0
240,-9819,-3970,-30587,-311,15,5,1574277285793.0
241,-9909,-3901,-30617,-298,25,28,1574277285793.0
242,-9945,-3819,-30533,-260,7,19,1574277285793.0
243,-9944,-3795,-30511,-219,19,-4,1574277285793.0
244,-9978,-3808,-30561,-158,49,-24,1574277285793.0
245,-9928,-3755,-30521,-97,67,-36,1574277285793.0
246,-9840,-3722,-30513,-96,83,-44,1574277285793.0
247,-9863,-3768,-30522,-96,69,-47,1574277285793.0
248,-9774,-3804,-30474,-60,48,-31,1574277285793.0
249,-9772,-3757,-30438,-48,47,-17,1574277285793.0
250,-9756,-3739,-30482,-112,56,-10,1574277285793.0
251,-9758,-3848,-30511,-152,49,-26,1574277285793.0
252,-9797,-3894,-30480,-110,47,-42,1574277285793.0
253,-9809,-3895,-30495,-5,61,-59,1574277285793.0
254,-9853,-3726,-30529,44,60,-70,1574277285793.0
255,-9779,-3717,-30579,-49,41,-65,1574277285793.0
256,-9803,-3791,-30535,-133,20,-51,1574277285793.0
257,-9821,-3865,-30510,-129,-11,-30,1574277285793.0
258,-9818,-3847,-30567,-116,-42,-3,1574277285793.0
259,-9913,-3839,-30594,-135,-53,23,1574277285793.0
260,-9958,-3891,-30619,-166,-65,23,1574277285793.0
261,-10008,-3892,-30624,-134,-74,-1,1574277285793.0
262,-10037,-3905,-30621,-78,-81,-39,1574277285793.0
263,-10083,-4032,-30628,-35,-75,-51,1574277285793.0
264,-10101,-4046,-30659,-4,-50,-33,1574277285793.0
265,-10124,-4091,-30649,20,-46,-12,1574277285793.0
266,-10086,-4031,-30681,37,-43,17,1574277285793.0
267,-10131,-3903,-30678,18,-26,46,1574277285793.0
268,-10120,-3886,-30686,-28,-11,36,1574277285793.0
269,-10075,-3925,-30628,-86,0,-2,1574277285793.0
270,-10000,-4001,-30659,-178,50,-35,1574277285793.0
271,-9997,-4053,-30658,-232,99,-37,1574277285793.0
272,-9984,-4059,-30689,-233,107,-20,1574277285793.0
273,-9970,-3974,-30685,-251,73,-2,1574277285793.0
274,-9981,-3991,-30655,-296,60,49,1574277285793.0
275,-9958,-4048,-30652,-320,69,81,1574277285793.0
276,-9902,-3998,-30623,-329,71,96,1574277285793.0
277,-9868,-3928,-30635,-316,60,79,1574277285793.0
278,-9909,-3869,-30616,-294,52,61,1574277285793.0
279,-9894,-3900,-30594,-251,53,40,1574277285793.0
280,-9897,-3882,-30502,-193,53,7,1574277285793.0
281,-9887,-3955,-30519,-126,61,-16,1574277285793.0
282,-9893,-3955,-30546,-89,78,-33,1574277285793.0
283,-9894,-3919,-30611,-75,76,-41,1574277285793.0
284,-9867,-3924,-30614,-81,72,-49,1574277285793.0
285,-9917,-3794,-30593,-126,56,-55,1574277285793.0
286,-9878,-3794,-30508,-204,45,-46,1574277285793.0
287,-9899,-3954,-30508,-225,47,-43,1574277285793.0
288,-9900,-3965,-30485,-182,66,-53,1574277285793.0
289,-9889,-4023,-30548,-99,76,-57,1574277285793.0
290,-9813,-4060,-30572,-53,76,-52,1574277285793.0
291,-9825,-3971,-30609,-27,66,-18,1574277285793.0
292,-9803,-3927,-30512,-55,41,19,1574277285793.0
293,-9831,-3911,-30499,-108,33,47,1574277285793.0
294,-9870,-3861,-30574,-166,37,81,1574277285793.0
295,-9899,-3852,-30542,-208,27,104,1574277285793.0
296,-9897,-3880,-30543,-231,15,93,1574277285793.0
297,-9876,-3912,-30530,-212,16,76,1574277285793.0
298,-9824,-3882,-30490,-172,19,82,1574277285793.0
299,-9833,-3922,-30582,-139,25,71,1574277285793.0
300,-9853,-3890,-30614,-125,19,53,1574277286095.0
301,-9882,-3936,-30533,-174,-13,41,1574277286095.0
302,-9942,-3983,-30511,-174,-13,41,1574277286095.0
303,-9948,-3976,-30572,-178,0,23,1574277286095.0
304,-9928,-3903,-30615,-183,24,8,1574277286095.0
305,-9907,-3880,-30587,-256,32,-22,1574277286095.0
306,-9839,-3993,-30556,-256,32,-22,1574277286095.0
307,-9770,-4072,-30601,-215,51,-41,1574277286095.0
308,-9756,-3948,-30599,-174,37,-24,1574277286095.0
309,-9738,-3982,-30655,-201,8,-11,1574277286095.0
310,-9745,-4072,-30574,-201,8,-11,1574277286095.0
311,-9795,-4072,-30595,-142,16,-2,1574277286095.0
312,-9796,-4059,-30615,-142,16,-2,1574277286095.0
313,-9830,-3994,-30457,-138,20,34,1574277286095.0
314,-9853,-3967,-30489,-129,4,62,1574277286095.0
315,-9820,-3908,-30592,-210,-33,54,1574277286095.0
316,-9793,-3917,-30659,-210,-33,54,1574277286095.0
317,-9766,-3963,-30606,-256,-61,58,1574277286095.0
318,-9794,-3974,-30560,-296,-23,39,1574277286095.0
319,-9845,-3932,-30539,-296,-23,39,1574277286095.0
320,-9850,-3866,-30590,-286,-19,20,1574277286095.0
321,-9884,-3767,-30598,-288,-20,-19,1574277286095.0
322,-9869,-3876,-30596,-260,-44,-93,1574277286095.0
323,-9843,-4033,-30600,-260,-44,-93,1574277286095.0
324,-9841,-4092,-30551,-210,-79,-53,1574277286095.0
325,-9770,-4044,-30515,-194,-107,42,1574277286095.0
326,-9791,-3923,-30543,-169,-129,63,1574277286095.0
327,-9903,-3847,-30509,-160,-125,0,1574277286095.0
328,-9903,-3847,-30509,-160,-125,0,1574277286095.0
329,-9843,-3889,-30453,-206,-107,-73,1574277286095.0
330,-9882,-4011,-30478,-222,-4,-111,1574277286095.0
331,-9880,-4048,-30583,-222,-4,-111,1574277286095.0
332,-9887,-4051,-30582,-163,-19,-96,1574277286095.0
333,-9845,-3952,-30552,-243,-27,-25,1574277286095.0
334,-9848,-3929,-30574,-243,-27,-25,1574277286095.0
335,-9868,-4000,-30598,-253,-27,8,1574277286095.0
336,-9907,-3919,-30596,-195,-34,-12,1574277286095.0
337,-9881,-3787,-30616,-151,-8,-128,1574277286095.0
338,-9867,-3732,-30523,-151,-8,-128,1574277286095.0
339,-9856,-3720,-30529,-149,23,-184,1574277286095.0
340,-9844,-3771,-30552,-167,40,-217,1574277286095.0
341,-9835,-3826,-30527,-170,-1,-204,1574277286095.0
342,-9891,-3812,-30558,-170,-1,-204,1574277286095.0
343,-9868,-3809,-30468,-222,-41,-146,1574277286095.0
344,-9890,-3885,-30500,-274,-70,-82,1574277286095.0
345,-9931,-3885,-30560,-191,-72,-16,1574277286095.0
346,-9976,-3804,-30479,-191,-72,-16,1574277286095.0
347,-9944,-3745,-30514,-189,-77,11,1574277286095.0
348,-10013,-3711,-30564,-243,-63,37,1574277286095.0
349,-10043,-3795,-30547,-149,-51,-40,1574277286095.0
350,-10005,-3829,-30586,-149,-51,-40,1574277286095.0
351,-9980,-3763,-30544,-96,-32,-81,1574277286095.0
352,-10005,-3825,-30644,-124,-32,-64,1574277286095.0
353,-10001,-3967,-30611,-124,-32,-64,1574277286095.0
354,-9977,-3945,-30503,-123,-63,-36,1574277286095.0
355,-9952,-3880,-30540,-171,-95,19,1574277286095.0
356,-9964,-3892,-30649,-271,-150,123,1574277286095.0
357,-10055,-3824,-30613,-271,-150,123,1574277286095.0
358,-10129,-3847,-30598,-250,-175,102,1574277286095.0
359,-10166,-3912,-30605,-192,-157,67,1574277286095.0
360,-10175,-4031,-30697,-10,-68,-2,1574277286393.0
361,-10140,-4010,-30688,35,-32,-5,1574277286393.0
362,-10095,-4001,-30720,9,-2,-11,1574277286393.0
363,-10078,-4054,-30718,-45,30,-4,1574277286393.0
364,-10046,-4060,-30687,-56,52,-10,1574277286393.0
365,-10078,-4111,-30723,-40,79,8,1574277286393.0
366,-10047,-4067,-30694,-28,100,6,1574277286393.0
367,-10036,-4011,-30681,-33,108,-7,1574277286393.0
368,-9993,-4021,-30674,-62,101,-11,1574277286393.0
369,-9986,-4013,-30658,-101,91,-21,1574277286393.0
370,-9979,-4009,-30629,-144,109,-36,1574277286393.0
371,-9923,-4017,-30635,-185,115,-49,1574277286393.0
372,-9934,-3907,-30586,-213,122,-56,1574277286393.0
373,-9880,-3828,-30570,-311,112,-41,1574277286393.0
374,-9842,-3901,-30587,-435,92,-17,1574277286393.0
375,-9820,-3997,-30661,-458,58,-16,1574277286393.0
376,-9794,-4027,-30529,-404,39,-28,1574277286393.0
377,-9809,-3974,-30553,-363,34,-10,1574277286393.0
378,-9816,-3921,-30527,-373,45,8,1574277286393.0
379,-9803,-3972,-30555,-402,48,6,1574277286393.0
380,-9804,-3938,-30566,-433,46,4,1574277286393.0
381,-9818,-4039,-30604,-416,42,-7,1574277286393.0
382,-9827,-3979,-30602,-374,54,-16,1574277286393.0
383,-9806,-3883,-30562,-385,50,-20,1574277286393.0
384,-9817,-3891,-30558,-406,45,12,1574277286393.0
385,-9843,-3933,-30510,-384,52,27,1574277286393.0
386,-9843,-3871,-30577,-308,46,25,1574277286393.0
387,-9820,-3822,-30574,-321,23,22,1574277286393.0
388,-9798,-3803,-30503,-381,-8,10,1574277286393.0
389,-9834,-3894,-30551,-389,-21,-4,1574277286393.0
390,-9946,-3898,-30500,-350,-10,-33,1574277286393.0
391,-9939,-3913,-30505,-296,8,-60,1574277286393.0
392,-9953,-3817,-30628,-268,-10,-103,1574277286393.0
393,-9904,-3823,-30627,-141,14,-136,1574277286393.0
394,-9812,-3828,-30473,-86,31,-179,1574277286393.0
395,-9766,-3887,-30511,-133,70,-178,1574277286393.0
396,-9773,-3962,-30610,-164,48,-146,1574277286393.0
397,-9753,-3988,-30538,-147,-16,-110,1574277286393.0
398,-9741,-3985,-30493,-117,-55,-46,1574277286393.0
399,-9777,-3921,-30498,-107,-72,3,1574277286393.0
400,-9853,-3731,-30457,-161,-70,51,1574277286393.0
401,-9893,-3718,-30537,-285,-75,81,1574277286393.0
402,-9918,-3747,-30521,-368,-66,94,1574277286393.0
403,-9984,-3793,-30488,-347,-42,65,1574277286393.0
404,-9968,-3686,-30447,-287,-21,15,1574277286393.0
405,-9975,-3666,-30504,-270,-1,-48,1574277286393.0
406,-9953,-3716,-30548,-263,-9,-96,1574277286393.0
407,-9949,-3776,-30512,-255,-20,-123,1574277286393.0
408,-9958,-3815,-30563,-220,-28,-123,1574277286393.0
409,-9955,-3859,-30549,-179,-24,-105,1574277286393.0
410,-9959,-3886,-30551,-134,-17,-82,1574277286393.0
411,-9942,-3841,-30568,-98,-15,-60,1574277286393.0
412,-9972,-3877,-30593,-71,-2,-45,1574277286393.0
413,-9987,-3910,-30615,-21,-22,-56,1574277286393.0
414,-9985,-3904,-30583,22,-9,-64,1574277286393.0
415,-9934,-3889,-30550,10,4,-74,1574277286393.0
416,-9928,-3926,-30567,6,6,-73,1574277286393.0
417,-9915,-3943,-30595,3,6,-75,1574277286393.0
418,-9940,-3894,-30629,-5,22,-61,1574277286393.0
419,-9933,-3886,-30668,-31,4,-42,1574277286393.0
420,-9934,-3826,-30650,-75,-34,-26,1574277286709.0
421,-9989,-3786,-30663,-134,-77,-49,1574277286709.0
422,-9978,-3822,-30731,-194,-126,-98,1574277286709.0
423,-10005,-3924,-30601,-245,-172,-129,1574277286709.0
424,-9993,-4033,-30638,-269,-197,-130,1574277286709.0
425,-10013,-4001,-30578,-221,-176,-117,1574277286709.0
426,-9976,-3950,-30578,-196,-150,-116,1574277286709.0
427,-9954,-3912,-30584,-203,-110,-105,1574277286709.0
428,-9936,-3967,-30543,-196,-75,-110,1574277286709.0
429,-9904,-4060,-30538,-166,-64,-150,1574277286709.0
430,-9851,-4074,-30559,-112,-41,-158,1574277286709.0
431,-9873,-4039,-30667,-92,-3,-129,1574277286709.0
432,-9910,-3977,-30675,-104,-26,-127,1574277286709.0
433,-9886,-3986,-30597,-87,-50,-137,1574277286709.0
434,-9927,-3953,-30615,-48,-34,-145,1574277286709.0
435,-9924,-3921,-30597,-5,-17,-171,1574277286709.0
436,-9944,-3741,-30583,14,-36,-181,1574277286709.0
437,-9923,-3521,-30585,-88,-86,-188,1574277286709.0
438,-9912,-3633,-30647,-276,-159,-199,1574277286709.0
439,-9931,-3592,-30639,-429,-234,-255,1574277286709.0
440,-9953,-3678,-30672,-507,-314,-342,1574277286709.0
441,-9861,-3884,-30388,-511,-402,-441,1574277286709.0
442,-9807,-3953,-30221,-408,-354,-460,1574277286709.0
443,-9781,-3847,-30312,-294,-197,-429,1574277286709.0
444,-9803,-3588,-30451,-188,-87,-414,1574277286709.0
445,-9775,-3520,-30524,-83,-109,-496,1574277286709.0
446,-9738,-3593,-30402,-11,-179,-616,1574277286709.0
447,-9712,-3667,-30302,33,-173,-696,1574277286709.0
448,-9759,-3756,-30306,65,-142,-732,1574277286709.0
449,-9777,-3752,-30325,113,-131,-723,1574277286709.0
450,-9897,-3726,-30399,162,-143,-655,1574277286709.0
451,-9952,-3692,-30483,221,-177,-622,1574277286709.0
452,-9979,-3556,-30485,265,-188,-638,1574277286709.0
453,-9932,-3461,-30408,290,-197,-691,1574277286709.0
454,-9912,-3419,-30354,327,-186,-782,1574277286709.0
455,-9823,-3372,-30409,375,-147,-893,1574277286709.0
456,-9907,-3425,-30460,395,-123,-1039,1574277286709.0
457,-10047,-3610,-30371,417,-133,-1160,1574277286709.0
458,-9995,-3655,-30336,395,-157,-1145,1574277286709.0
459,-9960,-3678,-30415,313,-111,-1019,1574277286709.0
460,-9984,-3608,-30531,217,-82,-960,1574277286709.0
461,-9958,-3557,-30541,128,-95,-1000,1574277286709.0
462,-9916,-3559,-30581,-23,-159,-1035,1574277286709.0
463,-9869,-3528,-30486,-253,-237,-1053,1574277286709.0
464,-9873,-3729,-30461,-477,-308,-1054,1574277286709.0
465,-9850,-4004,-30678,-428,-320,-1065,1574277286709.0
466,-9883,-4007,-30768,-176,-307,-1120,1574277286709.0
467,-10052,-3897,-30722,11,-308,-1187,1574277286709.0
468,-10228,-3814,-30793,28,-333,-1221,1574277286709.0
